user_id,product_id,quantity,total_price,purchase_date
U0091,P0104,4,44.48,2025-05-20
U0108,P0122,1,29.46,2025-09-04
U0114,P0033,3,281.85,2026-03-09
U0498,P0056,1,1511.48,2025-11-27
U0301,P0041,5,616.9,2026-03-02
U0155,P0137,3,52.41,2026-03-22
U0095,P0039,1,61.74,2025-08-23
U0049,P0172,5,537.15,2026-03-01
U0055,P0148,2,46.14,2025-04-30
U0125,P0055,3,878.01,2025-05-13
U0116,P0126,5,3341.4,2025-07-19
U0044,P0155,1,492.21,2026-03-24
U0030,P0166,1,134.97,2025-12-21
U0363,P0149,3,1430.16,2025-08-17
U0051,P0097,2,246.7,2025-12-21
U0431,P0088,4,138.48,2025-04-13
U0144,P0180,4,353.0,2026-02-21
U0264,P0190,3,5189.76,2025-09-25
U0497,P0154,3,167.25,2026-03-24
U0373,P0116,5,486.2,2025-05-11
U0416,P0037,2,569.22,2026-03-25
U0147,P0200,3,386.19,2025-12-04
U0070,P0191,2,47.2,2026-02-11
U0493,P0099,4,3154.24,2025-07-30
U0470,P0137,1,17.47,2025-10-31
U0170,P0097,3,370.05,2025-08-12
U0376,P0074,2,951.96,2025-08-10
U0007,P0190,1,1729.92,2025-05-15
U0152,P0194,3,45.93,2025-12-15
U0347,P0158,1,39.16,2026-02-12
U0344,P0116,4,388.96,2025-08-18
U0497,P0108,4,3233.8,2025-10-02
U0030,P0089,2,340.6,2025-04-22
U0242,P0166,4,539.88,2026-02-19
U0065,P0007,5,420.25,2026-01-03
U0284,P0023,3,173.13,2025-07-24
U0281,P0015,4,1500.28,2025-04-20
U0038,P0185,5,359.5,2026-02-23
U0080,P0034,2,115.86,2026-02-18
U0346,P0030,4,113.24,2025-07-24
U0321,P0141,4,160.4,2026-03-13
U0198,P0162,4,3195.04,2025-05-06
U0219,P0053,3,3425.31,2025-11-20
U0070,P0039,2,123.48,2025-04-09
U0249,P0032,5,326.2,2025-09-24
U0300,P0040,1,45.67,2026-01-14
U0194,P0163,5,4146.6,2025-10-31
U0332,P0132,3,5027.28,2025-08-25
U0113,P0128,1,750.65,2026-02-11
U0147,P0039,5,308.7,2025-10-17
U0099,P0006,1,65.53,2026-03-11
U0481,P0192,2,3031.92,2025-08-05
U0426,P0087,2,524.12,2025-06-07
U0386,P0138,5,2236.85,2025-04-03
U0077,P0063,1,70.22,2025-12-09
U0074,P0067,4,1359.6,2025-09-30
U0307,P0169,5,7839.6,2025-09-12
U0195,P0157,2,312.02,2026-01-20
U0498,P0123,5,286.45,2025-11-13
U0053,P0126,5,3341.4,2025-12-12
U0411,P0175,4,295.24,2025-08-26
U0176,P0146,1,54.79,2025-10-02
U0459,P0054,5,219.95,2026-01-13
U0022,P0025,1,8.81,2025-11-05
U0342,P0008,4,2684.72,2025-09-26
U0084,P0180,4,353.0,2025-09-05
U0150,P0048,4,31.96,2025-08-10
U0444,P0057,3,837.63,2026-02-21
U0413,P0037,4,1138.44,2025-12-22
U0144,P0081,3,1005.36,2025-12-03
U0493,P0064,4,185.52,2025-09-19
U0345,P0101,3,591.0,2025-09-09
U0315,P0121,4,2680.88,2025-11-12
U0271,P0113,5,186.75,2025-10-26
U0302,P0110,2,377.3,2025-12-31
U0143,P0148,3,69.21,2025-03-28
U0189,P0031,1,980.0,2025-10-19
U0209,P0161,2,1442.32,2025-10-15
U0003,P0106,5,464.25,2026-01-18
U0497,P0146,4,219.16,2025-10-09
U0197,P0137,3,52.41,2026-01-28
U0074,P0173,1,469.9,2025-08-22
U0393,P0033,4,375.8,2025-08-24
U0365,P0127,2,66.88,2025-05-24
U0484,P0060,3,1208.85,2025-03-31
U0012,P0158,4,156.64,2025-05-30
U0399,P0056,3,4534.44,2025-04-09
U0450,P0069,2,270.72,2026-02-16
U0068,P0148,1,23.07,2025-10-22
U0224,P0169,3,4703.76,2026-03-23
U0096,P0038,2,70.34,2025-10-27
U0458,P0127,4,133.76,2025-06-17
U0439,P0177,1,15.0,2025-10-30
U0467,P0089,4,681.2,2025-06-08
U0238,P0036,3,22.11,2026-01-25
U0443,P0134,3,1379.58,2025-04-02
U0336,P0014,4,3563.28,2026-03-13
U0105,P0059,5,1834.4,2025-06-27
U0069,P0024,3,1366.38,2025-08-06
U0285,P0175,2,147.62,2025-11-21
U0099,P0114,2,95.1,2025-04-04
U0029,P0146,3,164.37,2025-10-14
U0033,P0184,4,164.48,2025-07-19
U0205,P0197,4,347.96,2026-03-19
U0203,P0051,4,413.48,2025-05-07
U0113,P0172,2,214.86,2025-07-02
U0219,P0052,1,18.98,2026-01-27
U0035,P0036,2,14.74,2026-03-12
U0421,P0013,5,716.35,2025-10-27
U0258,P0069,2,270.72,2025-09-08
U0419,P0065,5,597.65,2025-12-11
U0105,P0193,2,844.66,2025-08-21
U0435,P0116,5,486.2,2025-09-11
U0012,P0131,2,423.9,2025-04-06
U0277,P0155,4,1968.84,2025-07-13
U0371,P0190,1,1729.92,2025-04-02
U0106,P0098,1,18.59,2025-10-05
U0328,P0174,3,3410.82,2025-05-19
U0470,P0074,4,1903.92,2025-05-23
U0069,P0007,5,420.25,2025-09-17
U0470,P0108,3,2425.35,2025-06-08
U0367,P0014,1,890.82,2025-12-19
U0075,P0067,5,1699.5,2025-09-17
U0391,P0024,5,2277.3,2025-12-05
U0192,P0013,1,143.27,2026-02-14
U0056,P0085,3,117.36,2025-09-06
U0057,P0122,3,88.38,2025-06-27
U0367,P0177,1,15.0,2025-06-22
U0450,P0013,2,286.54,2025-06-30
U0376,P0131,5,1059.75,2025-05-02
U0388,P0187,1,273.92,2025-10-30
U0131,P0164,1,30.66,2026-02-22
U0145,P0016,3,271.17,2025-11-22
U0033,P0090,4,225.44,2025-09-09
U0458,P0131,3,635.85,2026-02-15
U0352,P0055,3,878.01,2025-12-18
U0268,P0163,1,829.32,2025-11-05
U0264,P0166,2,269.94,2025-07-24
U0159,P0118,3,400.14,2025-09-26
U0259,P0013,2,286.54,2026-03-04
U0320,P0164,1,30.66,2026-02-01
U0473,P0104,5,55.6,2025-10-14
U0196,P0073,4,502.04,2026-01-28
U0250,P0116,5,486.2,2025-11-11
U0019,P0024,5,2277.3,2026-03-06
U0080,P0119,1,1805.09,2025-08-30
U0460,P0156,5,3075.8,2025-04-04
U0287,P0166,2,269.94,2025-07-21
U0360,P0027,4,1668.92,2026-02-06
U0055,P0094,5,912.85,2025-09-07
U0218,P0133,4,420.32,2026-01-27
U0044,P0146,5,273.95,2025-07-28
U0424,P0099,4,3154.24,2025-09-24
U0297,P0189,5,161.4,2025-12-12
U0340,P0051,2,206.74,2025-08-26
U0034,P0122,1,29.46,2025-10-12
U0443,P0008,3,2013.54,2025-06-24
U0107,P0096,2,34.54,2025-11-15
U0183,P0165,5,6954.3,2026-02-19
U0302,P0090,4,225.44,2025-10-09
U0226,P0181,2,648.24,2025-06-19
U0190,P0064,3,139.14,2025-11-23
U0127,P0149,5,2383.6,2025-07-08
U0084,P0073,2,251.02,2025-09-08
U0205,P0169,2,3135.84,2026-02-05
U0240,P0199,4,439.6,2025-10-05
U0287,P0012,1,44.15,2025-04-11
U0170,P0139,3,1028.04,2025-08-20
U0220,P0141,4,160.4,2025-05-20
U0445,P0054,1,43.99,2025-12-12
U0004,P0039,5,308.7,2025-10-02
U0105,P0041,4,493.52,2025-12-24
U0246,P0194,4,61.24,2025-08-17
U0304,P0144,2,270.36,2025-11-15
U0163,P0018,3,118.47,2025-03-27
U0032,P0043,3,111.69,2026-01-20
U0448,P0133,3,315.24,2025-10-23
U0219,P0028,2,8.24,2026-03-23
U0412,P0140,4,326.24,2025-12-18
U0482,P0002,5,466.3,2025-06-10
U0474,P0121,2,1340.44,2026-03-21
U0328,P0117,2,67.68,2025-06-14
U0443,P0184,2,82.24,2025-07-21
U0407,P0122,4,117.84,2025-08-04
U0471,P0192,1,1515.96,2026-01-23
U0450,P0195,5,594.35,2025-10-27
U0072,P0082,2,171.42,2025-04-05
U0376,P0124,5,2794.35,2025-09-07
U0102,P0001,5,3028.65,2026-02-22
U0005,P0114,1,47.55,2026-01-10
U0038,P0013,2,286.54,2025-11-03
U0073,P0050,3,104.22,2025-04-14
U0149,P0126,2,1336.56,2025-04-12
U0494,P0014,3,2672.46,2025-04-22
U0248,P0178,4,300.2,2025-07-28
U0049,P0194,5,76.55,2025-03-26
U0463,P0110,1,188.65,2025-04-12
U0297,P0150,4,90.48,2026-01-29
U0193,P0094,5,912.85,2025-08-15
U0180,P0198,4,1781.88,2025-08-31
U0395,P0117,4,135.36,2025-10-25
U0021,P0156,5,3075.8,2025-04-11
U0194,P0135,2,792.18,2025-12-16
U0148,P0200,3,386.19,2026-03-17
U0009,P0158,3,117.48,2026-01-07
U0083,P0073,2,251.02,2025-04-14
U0195,P0175,3,221.43,2025-12-15
U0400,P0118,5,666.9,2025-12-13
U0491,P0178,2,150.1,2026-01-19
U0429,P0023,5,288.55,2026-02-15
U0390,P0067,2,679.8,2025-05-10
U0361,P0004,4,1237.96,2026-03-15
U0186,P0178,3,225.15,2025-07-24
U0344,P0063,4,280.88,2026-02-28
U0391,P0030,3,84.93,2025-07-16
U0404,P0164,5,153.3,2026-01-26
U0043,P0085,1,39.12,2025-03-31
U0050,P0012,1,44.15,2025-09-03
U0363,P0039,4,246.96,2026-03-21
U0016,P0130,1,89.67,2026-01-16
U0206,P0090,5,281.8,2025-06-06
U0368,P0054,3,131.97,2025-07-29
U0466,P0087,5,1310.3,2025-08-04
U0443,P0143,2,120.4,2025-12-03
U0164,P0074,5,2379.9,2025-07-12
U0366,P0053,3,3425.31,2025-07-17
U0458,P0023,5,288.55,2025-12-20
U0056,P0073,5,627.55,2025-08-31
U0242,P0146,1,54.79,2025-11-16
U0197,P0063,5,351.1,2025-08-26
U0325,P0100,3,1326.09,2025-04-12
U0426,P0062,2,176.68,2026-03-14
U0449,P0054,1,43.99,2025-07-15
U0355,P0036,4,29.48,2025-08-21
U0187,P0038,5,175.85,2026-01-12
U0159,P0101,5,985.0,2025-10-06
U0136,P0152,2,491.68,2025-07-13
U0343,P0033,3,281.85,2026-03-24
U0021,P0009,2,93.2,2026-03-15
U0280,P0101,1,197.0,2026-02-09
U0156,P0171,4,1619.96,2026-03-17
U0164,P0023,5,288.55,2026-03-13
U0287,P0197,3,260.97,2025-11-02
U0107,P0037,4,1138.44,2026-01-26
U0206,P0167,2,3455.72,2026-02-24
U0451,P0166,2,269.94,2025-11-25
U0164,P0108,2,1616.9,2025-09-11
U0307,P0183,2,287.84,2026-03-19
U0046,P0015,1,375.07,2026-03-06
U0302,P0014,5,4454.1,2025-05-25
U0302,P0061,1,43.64,2025-06-15
U0228,P0134,1,459.86,2026-03-24
U0415,P0080,5,615.6,2026-03-03
U0089,P0135,2,792.18,2025-10-05
U0358,P0072,1,63.56,2025-10-05
U0279,P0154,2,111.5,2025-05-10
U0350,P0013,5,716.35,2025-11-28
U0026,P0068,2,2966.72,2025-05-05
U0228,P0107,4,662.32,2026-02-08
U0125,P0198,4,1781.88,2025-09-05
U0088,P0137,1,17.47,2025-07-06
U0404,P0022,2,52.52,2026-01-14
U0346,P0163,4,3317.28,2025-07-02
U0035,P0090,5,281.8,2025-10-21
U0400,P0118,3,400.14,2025-08-03
U0434,P0001,3,1817.19,2025-12-03
U0038,P0023,1,57.71,2025-09-28
U0349,P0141,2,80.2,2025-04-14
U0400,P0190,2,3459.84,2026-03-21
U0442,P0157,4,624.04,2025-07-14
U0477,P0052,5,94.9,2025-08-08
U0317,P0129,3,546.87,2026-01-13
U0049,P0143,5,301.0,2026-01-21
U0383,P0079,2,875.18,2025-04-18
U0217,P0156,2,1230.32,2025-07-26
U0209,P0188,3,284.16,2025-04-28
U0015,P0194,1,15.31,2025-08-30
U0416,P0125,4,799.68,2025-07-23
U0354,P0026,5,3189.7,2025-07-15
U0246,P0102,2,248.98,2025-04-23
U0272,P0139,2,685.36,2025-08-28
U0475,P0061,4,174.56,2025-06-20
U0270,P0171,3,1214.97,2026-03-13
U0045,P0187,4,1095.68,2025-05-02
U0083,P0118,4,533.52,2025-12-27
U0304,P0041,2,246.76,2025-08-20
U0222,P0112,4,820.24,2025-07-05
U0426,P0177,5,75.0,2026-03-20
U0292,P0180,2,176.5,2025-08-08
U0330,P0102,1,124.49,2025-09-04
U0419,P0084,2,20.42,2025-12-20
U0282,P0165,5,6954.3,2025-04-13
U0457,P0183,5,719.6,2025-05-18
U0001,P0119,3,5415.27,2025-06-01
U0299,P0062,3,265.02,2025-06-09
U0275,P0028,2,8.24,2025-10-11
U0175,P0160,4,192.72,2025-07-23
U0239,P0039,4,246.96,2025-10-11
U0499,P0155,4,1968.84,2025-09-12
U0152,P0007,5,420.25,2025-12-19
U0468,P0143,3,180.6,2025-06-26
U0013,P0082,1,85.71,2026-02-16
U0471,P0182,3,1143.9,2026-01-21
U0396,P0113,1,37.35,2025-09-08
U0169,P0124,5,2794.35,2025-05-31
U0097,P0147,1,315.34,2026-01-13
U0303,P0091,4,149.28,2025-09-27
U0411,P0024,5,2277.3,2025-06-26
U0226,P0021,1,854.38,2025-10-19
U0270,P0110,1,188.65,2026-02-25
U0447,P0167,3,5183.58,2026-03-03
U0003,P0184,5,205.6,2025-12-21
U0135,P0070,5,461.05,2025-03-30
U0327,P0047,5,1461.05,2025-08-09
U0288,P0126,3,2004.84,2025-05-02
U0238,P0013,2,286.54,2025-05-01
U0009,P0199,2,219.8,2025-05-28
U0101,P0005,1,984.01,2026-02-01
U0375,P0039,3,185.22,2025-05-05
U0007,P0017,5,247.25,2025-09-06
U0428,P0161,1,721.16,2025-07-16
U0141,P0044,5,657.85,2026-03-14
U0206,P0170,5,107.05,2025-09-30
U0077,P0047,2,584.42,2025-11-29
U0436,P0049,4,1456.92,2025-05-20
U0108,P0031,5,4900.0,2026-03-17
U0197,P0044,1,131.57,2026-03-19
U0401,P0128,2,1501.3,2026-03-15
U0482,P0035,3,861.12,2025-12-27
U0464,P0099,4,3154.24,2026-01-13
U0133,P0180,5,441.25,2025-08-06
U0187,P0062,4,353.36,2025-05-04
U0148,P0007,3,252.15,2025-07-15
U0453,P0177,1,15.0,2025-05-01
U0391,P0071,3,106.98,2025-09-06
U0485,P0170,5,107.05,2025-09-18
U0462,P0105,4,33.32,2025-11-15
U0026,P0185,4,287.6,2025-06-21
U0463,P0127,2,66.88,2025-09-21
U0331,P0078,3,2466.99,2025-09-16
U0113,P0066,3,202.92,2026-02-20
U0144,P0098,4,74.36,2025-06-17
U0500,P0138,4,1789.48,2025-09-25
U0475,P0132,2,3351.52,2025-04-18
U0383,P0069,5,676.8,2025-12-14
U0403,P0076,5,2302.25,2025-11-28
U0339,P0091,5,186.6,2025-08-18
U0323,P0041,4,493.52,2025-07-15
U0111,P0112,4,820.24,2025-10-23
U0266,P0081,2,670.24,2026-01-06
U0016,P0170,4,85.64,2025-07-26
U0187,P0135,4,1584.36,2026-03-23
U0474,P0131,5,1059.75,2025-10-28
U0125,P0041,4,493.52,2025-05-17
U0288,P0056,3,4534.44,2025-10-23
U0125,P0187,4,1095.68,2025-05-24
U0354,P0087,5,1310.3,2026-03-09
U0183,P0007,3,252.15,2025-10-13
U0410,P0016,3,271.17,2026-03-09
U0306,P0045,5,161.75,2025-11-08
U0206,P0119,2,3610.18,2026-03-21
U0027,P0118,2,266.76,2025-11-02
U0089,P0195,5,594.35,2025-12-15
U0291,P0012,4,176.6,2025-08-09
U0117,P0190,4,6919.68,2026-01-12
U0433,P0152,3,737.52,2025-11-07
U0326,P0089,1,170.3,2025-11-22
U0288,P0008,1,671.18,2025-08-22
U0071,P0086,5,1788.15,2025-09-27
U0057,P0091,1,37.32,2025-04-13
U0068,P0177,1,15.0,2025-10-23
U0176,P0006,2,131.06,2025-06-11
U0049,P0080,2,246.24,2025-10-01
U0117,P0017,2,98.9,2025-07-31
U0306,P0068,2,2966.72,2025-12-01
U0385,P0126,5,3341.4,2025-10-07
U0097,P0021,1,854.38,2026-01-27
U0073,P0062,3,265.02,2025-06-04
U0015,P0071,2,71.32,2025-09-01
U0184,P0048,4,31.96,2025-11-10
U0077,P0142,4,3840.92,2025-04-14
U0195,P0047,3,876.63,2026-01-28
U0355,P0014,5,4454.1,2025-09-20
U0254,P0058,5,1221.85,2025-12-17
U0284,P0184,3,123.36,2025-09-28
U0150,P0088,1,34.62,2025-11-13
U0324,P0194,4,61.24,2026-03-05
U0409,P0155,1,492.21,2025-05-30
U0119,P0083,1,15.37,2026-02-13
U0245,P0171,3,1214.97,2025-09-30
U0425,P0092,3,796.71,2025-04-09
U0113,P0177,4,60.0,2025-04-02
U0017,P0196,4,1959.0,2026-01-15
U0243,P0048,5,39.95,2026-01-29
U0213,P0117,2,67.68,2025-11-19
U0227,P0065,4,478.12,2026-02-05
U0432,P0036,1,7.37,2025-04-18
U0163,P0122,3,88.38,2025-08-21
U0369,P0185,2,143.8,2025-08-20
U0132,P0026,2,1275.88,2025-08-20
U0015,P0132,3,5027.28,2025-06-29
U0061,P0131,4,847.8,2025-09-06
U0082,P0004,5,1547.45,2025-05-11
U0478,P0016,4,361.56,2025-06-06
U0120,P0022,5,131.3,2025-08-17
U0124,P0006,2,131.06,2025-05-13
U0307,P0087,1,262.06,2025-08-14
U0382,P0127,1,33.44,2025-10-17
U0172,P0009,3,139.8,2025-05-14
U0421,P0152,5,1229.2,2026-01-11
U0470,P0033,4,375.8,2025-08-12
U0117,P0174,1,1136.94,2025-12-27
U0488,P0195,2,237.74,2025-11-02
U0401,P0059,5,1834.4,2025-06-14
U0272,P0010,3,1400.7,2025-07-11
U0177,P0024,3,1366.38,2025-04-27
U0078,P0015,2,750.14,2025-09-17
U0312,P0063,4,280.88,2025-10-24
U0188,P0012,2,88.3,2025-06-15
U0090,P0185,2,143.8,2026-01-30
U0127,P0066,2,135.28,2025-07-27
U0186,P0197,3,260.97,2025-08-11
U0194,P0120,2,1024.1,2025-05-19
U0313,P0017,1,49.45,2025-10-07
U0150,P0152,1,245.84,2025-10-30
U0322,P0067,2,679.8,2026-02-10
U0267,P0182,2,762.6,2025-04-28
U0154,P0064,4,185.52,2025-05-15
U0191,P0058,1,244.37,2026-03-06
U0352,P0168,2,3553.32,2025-04-19
U0300,P0124,4,2235.48,2026-01-24
U0348,P0165,1,1390.86,2025-10-12
U0009,P0105,2,16.66,2025-04-10
U0300,P0030,4,113.24,2025-05-20
U0065,P0100,3,1326.09,2026-02-21
U0466,P0116,2,194.48,2026-01-02
U0261,P0029,4,293.52,2026-01-12
U0351,P0158,1,39.16,2026-02-26
U0375,P0129,4,729.16,2025-11-28
U0420,P0159,2,1774.56,2026-01-04
U0051,P0152,5,1229.2,2025-11-19
U0204,P0146,1,54.79,2025-10-12
U0227,P0056,4,6045.92,2025-08-15
U0399,P0124,1,558.87,2026-03-12
U0184,P0036,5,36.85,2025-07-05
U0350,P0116,4,388.96,2026-03-25
U0227,P0165,3,4172.58,2025-09-29
U0436,P0153,5,1686.7,2026-02-12
U0192,P0051,1,103.37,2025-11-15
U0141,P0082,1,85.71,2026-03-20
U0415,P0046,1,187.29,2026-01-17
U0398,P0166,4,539.88,2025-07-02
U0125,P0144,4,540.72,2025-06-14
U0314,P0009,2,93.2,2025-10-18
U0327,P0089,1,170.3,2025-12-28
U0305,P0081,5,1675.6,2025-09-02
U0232,P0195,4,475.48,2026-03-01
U0122,P0167,1,1727.86,2025-11-06
U0005,P0155,2,984.42,2025-11-06
U0209,P0176,4,56.4,2025-04-12
U0179,P0077,1,184.58,2025-06-24
U0365,P0186,2,139.48,2025-11-23
U0404,P0109,5,702.5,2025-07-10
U0050,P0012,1,44.15,2025-11-21
U0426,P0141,2,80.2,2025-08-09
U0089,P0019,1,58.0,2025-10-16
U0052,P0063,2,140.44,2025-11-02
U0193,P0016,1,90.39,2025-06-19
U0159,P0041,2,246.76,2026-03-24
U0051,P0061,5,218.2,2025-04-23
U0281,P0044,3,394.71,2025-11-25
U0089,P0009,5,233.0,2025-12-15
U0351,P0188,1,94.72,2025-04-15
U0199,P0134,1,459.86,2025-05-03
U0211,P0057,4,1116.84,2026-03-21
U0122,P0138,5,2236.85,2025-04-13
U0342,P0175,1,73.81,2025-04-27
U0481,P0180,4,353.0,2025-11-20
U0378,P0098,5,92.95,2026-03-19
U0239,P0192,5,7579.8,2025-05-26
U0362,P0079,4,1750.36,2025-08-18
U0247,P0048,1,7.99,2026-03-04
U0012,P0091,2,74.64,2026-02-12
U0132,P0179,1,272.6,2026-02-28
U0495,P0122,1,29.46,2025-08-04
U0059,P0112,2,410.12,2025-11-08
U0288,P0094,1,182.57,2025-04-25
U0344,P0137,5,87.35,2025-10-12
U0054,P0047,2,584.42,2025-08-03
U0004,P0136,3,569.61,2026-02-12
U0392,P0029,5,366.9,2026-02-12
U0319,P0068,3,4450.08,2025-09-21
U0133,P0094,4,730.28,2025-05-19
U0242,P0037,5,1423.05,2025-09-04
U0177,P0087,4,1048.24,2026-01-26
U0308,P0048,4,31.96,2025-08-18
U0256,P0021,2,1708.76,2025-08-13
U0229,P0188,1,94.72,2025-04-07
U0387,P0173,5,2349.5,2025-07-12
U0213,P0193,2,844.66,2025-08-20
U0124,P0150,3,67.86,2025-09-01
U0055,P0035,4,1148.16,2025-09-11
U0473,P0199,4,439.6,2025-06-20
U0113,P0007,3,252.15,2025-09-20
U0254,P0054,4,175.96,2026-02-03
U0101,P0140,5,407.8,2025-07-24
U0383,P0074,1,475.98,2025-12-31
U0374,P0036,2,14.74,2025-04-08
U0336,P0184,3,123.36,2025-04-18
U0195,P0018,3,118.47,2025-10-24
U0404,P0101,4,788.0,2025-12-25
U0254,P0109,2,281.0,2025-12-04
U0001,P0076,1,460.45,2026-02-17
U0413,P0118,4,533.52,2026-02-04
U0351,P0077,2,369.16,2025-05-09
U0344,P0027,3,1251.69,2025-12-20
U0152,P0131,2,423.9,2026-01-27
U0308,P0102,5,622.45,2025-08-22
U0107,P0107,3,496.74,2025-07-23
U0014,P0065,4,478.12,2025-10-16
U0194,P0138,5,2236.85,2025-09-08
U0304,P0131,4,847.8,2026-03-14
U0111,P0097,5,616.75,2025-06-12
U0400,P0060,1,402.95,2026-03-11
U0143,P0139,2,685.36,2025-07-19
U0350,P0155,2,984.42,2025-09-01
U0374,P0059,1,366.88,2025-09-30
U0296,P0047,2,584.42,2025-03-29
U0486,P0153,1,337.34,2025-04-21
U0330,P0043,4,148.92,2026-02-24
U0197,P0085,5,195.6,2025-12-01
U0144,P0017,1,49.45,2025-11-10
U0026,P0097,2,246.7,2025-06-02
U0049,P0021,5,4271.9,2025-08-06
U0088,P0033,5,469.75,2026-01-04
U0144,P0123,1,57.29,2025-07-03
U0099,P0006,1,65.53,2025-06-24
U0059,P0115,5,370.3,2025-09-01
U0334,P0014,4,3563.28,2025-10-05
U0347,P0115,5,370.3,2025-05-16
U0374,P0187,5,1369.6,2025-04-24
U0130,P0148,4,92.28,2025-10-31
U0298,P0158,4,156.64,2025-05-10
U0308,P0015,3,1125.21,2026-01-02
U0477,P0035,1,287.04,2025-07-17
U0064,P0029,3,220.14,2025-06-19
U0438,P0105,3,24.99,2025-08-24
U0183,P0133,1,105.08,2025-06-15
U0318,P0137,1,17.47,2026-03-21
U0222,P0020,4,1393.76,2025-12-07
U0324,P0176,3,42.3,2025-08-29
U0442,P0063,1,70.22,2025-08-29
U0103,P0025,2,17.62,2025-05-24
U0237,P0094,3,547.71,2025-08-08
U0419,P0046,4,749.16,2026-02-01
U0215,P0153,3,1012.02,2025-05-18
U0211,P0056,4,6045.92,2025-06-11
U0260,P0019,1,58.0,2025-06-05
U0430,P0055,5,1463.35,2025-04-06
U0364,P0152,5,1229.2,2025-05-30
U0028,P0101,5,985.0,2025-12-30
U0358,P0013,1,143.27,2025-12-09
U0330,P0004,4,1237.96,2026-02-14
U0219,P0127,3,100.32,2025-12-19
U0408,P0175,2,147.62,2026-01-26
U0200,P0057,2,558.42,2025-08-22
U0472,P0031,2,1960.0,2026-02-14
U0241,P0158,5,195.8,2025-10-08
U0138,P0149,1,476.72,2026-03-02
U0159,P0177,5,75.0,2026-02-25
U0125,P0122,2,58.92,2025-05-22
U0183,P0192,3,4547.88,2025-09-16
U0265,P0199,3,329.7,2025-07-11
U0116,P0088,4,138.48,2025-11-25
U0349,P0154,5,278.75,2025-06-18
U0389,P0032,2,130.48,2025-07-22
U0436,P0072,2,127.12,2025-05-20
U0324,P0040,2,91.34,2025-10-12
U0398,P0088,1,34.62,2025-08-13
U0415,P0070,1,92.21,2025-05-22
U0359,P0190,2,3459.84,2025-10-11
U0286,P0018,3,118.47,2025-07-16
U0445,P0108,2,1616.9,2026-01-30
U0420,P0181,2,648.24,2025-03-29
U0097,P0104,1,11.12,2026-01-22
U0357,P0139,4,1370.72,2025-11-26
U0293,P0154,3,167.25,2025-09-23
U0133,P0026,2,1275.88,2025-06-14
U0129,P0082,2,171.42,2026-02-05
U0161,P0100,2,884.06,2026-02-27
U0309,P0063,1,70.22,2025-07-28
U0307,P0103,5,904.55,2025-04-21
U0378,P0087,5,1310.3,2026-03-02
U0334,P0151,4,213.84,2025-04-03
U0339,P0079,3,1312.77,2025-06-02
U0276,P0119,2,3610.18,2025-05-07
U0143,P0187,1,273.92,2025-06-11
U0384,P0157,5,780.05,2025-12-25
U0360,P0028,4,16.48,2025-07-21
U0326,P0199,2,219.8,2025-10-08
U0334,P0195,1,118.87,2025-08-23
U0206,P0131,1,211.95,2026-02-19
U0450,P0053,2,2283.54,2025-05-11
U0241,P0050,4,138.96,2025-08-06
U0015,P0123,2,114.58,2026-01-23
U0246,P0169,2,3135.84,2025-03-29
U0151,P0003,2,2218.56,2025-10-20
U0068,P0167,2,3455.72,2025-04-29
U0088,P0189,3,96.84,2026-02-05
U0353,P0158,5,195.8,2025-11-28
U0416,P0016,4,361.56,2025-04-15
U0468,P0063,2,140.44,2025-11-25
U0223,P0081,3,1005.36,2026-03-18
U0049,P0140,1,81.56,2025-04-27
U0405,P0080,3,369.36,2025-11-08
U0087,P0076,5,2302.25,2025-11-07
U0080,P0172,1,107.43,2026-01-04
U0355,P0072,2,127.12,2025-09-18
U0004,P0179,5,1363.0,2025-10-19
U0225,P0106,3,278.55,2025-03-31
U0458,P0024,1,455.46,2025-04-17
U0377,P0132,4,6703.04,2025-04-23
U0034,P0087,4,1048.24,2025-11-05
U0005,P0157,5,780.05,2025-10-31
U0053,P0080,4,492.48,2025-09-27
U0099,P0159,5,4436.4,2025-05-12
U0362,P0017,2,98.9,2025-07-29
U0020,P0082,3,257.13,2025-05-04
U0069,P0077,3,553.74,2026-02-06
U0351,P0163,5,4146.6,2026-02-25
U0261,P0046,4,749.16,2026-02-15
U0342,P0200,1,128.73,2026-03-12
U0330,P0052,3,56.94,2025-09-10
U0164,P0158,3,117.48,2025-12-23
U0384,P0148,5,115.35,2025-12-26
U0019,P0163,2,1658.64,2025-11-22
U0246,P0098,4,74.36,2025-08-16
U0299,P0170,4,85.64,2025-05-22
U0089,P0199,2,219.8,2025-06-07
U0178,P0060,2,805.9,2025-06-23
U0197,P0024,5,2277.3,2025-11-17
U0048,P0017,5,247.25,2025-12-17
U0312,P0174,1,1136.94,2025-05-11
U0407,P0060,3,1208.85,2026-01-20
U0144,P0168,2,3553.32,2025-10-26
U0002,P0097,4,493.4,2025-04-15
U0091,P0132,2,3351.52,2025-11-07
U0210,P0049,2,728.46,2025-10-23
U0346,P0133,5,525.4,2025-05-20
U0118,P0061,3,130.92,2025-12-09
U0242,P0095,1,492.02,2025-06-29
U0196,P0112,5,1025.3,2025-11-15
U0375,P0010,5,2334.5,2025-08-15
U0398,P0093,3,43.62,2025-12-26
U0146,P0064,5,231.9,2025-12-25
U0197,P0159,2,1774.56,2025-06-15
U0169,P0088,1,34.62,2025-08-07
